file,snippet
ssocopsacc_gsoap-gsoap2Fsrc2Fsoapcpp2_yacc.c,	sprintf
ssocopsacc_gsoap-gsoap2Fsrc2Fsoapcpp2_yacc.c, strcpy
ssocopsacc_gsoap-gsoap2Fsrc2Fsoapcpp2_yacc.c, strcat
e2fsprogsources-lib2Fe2p2Fmntopts.c,	sprintf
e2fsprogsources-lib2Fe2p2Fmntopts.c,	strcpy
makepatchxen-output.c, sprintf
makepatchxen-output.c, sprintf
makepatchxen-output.c, sprintf
makepatchxen-output.c, sprintf
makepatchxen-output.c, strcpy
makepatchxen-output.c, sprintf
makepatchxen-output.c, sprintf
makepatchxen-output.c, strcat
makepatchxen-output.c, sprintf
makepatchxen-output.c, sprintf
makepatchxen-output.c, sprintf
makepatchxen-output.c, strcat
makepatchxen-output.c, sprintf
makepatchxen-output.c, sprintf
makepatchxen-output.c, sprintf
makepatchxen-output.c, strcat
e2fsprogdebstretche-misc2Fblkid.c,	strcpy
e2fsprogdebstretche-misc2Fblkid.c,	strcpy
e2fsprogdebstretche-misc2Fblkid.c,	strcpy
ncursesubuntuxenial6.0-ncurses2Fbase2Flib_screen.c,	strcpy
ncursesubuntuxenial6.0-ncurses2Fbase2Flib_screen.c, sprintf
ncursesubuntuxenial6.0-ncurses2Fbase2Flib_screen.c,	sprintf
ncursesubuntuxenial6.0-ncurses2Fbase2Flib_screen.c, strcpy
ncursesubuntuxenial6.0-ncurses2Fbase2Flib_screen.c, sprintf
ncursesubuntuxenial6.0-ncurses2Fbase2Flib_screen.c,	strcpy
ncursesubuntuxenial6.0-ncurses2Fbase2Flib_screen.c,	sprintf
ncursesubuntuxenial6.0-ncurses2Fbase2Flib_screen.c,	sprintf
ncursesubuntuxenial6.0-ncurses2Fbase2Flib_screen.c,	sprintf
lifelines_lifelines-src2Finterp2Fbuiltin.c,	sprintf
rodinia_nn_orig-nn_openmp.c," ""%s\n"""
rodinia_nn_orig-nn_openmp.c," ""%s\n"""
rodinia_nn_orig-nn_openmp.c,	strcpy
openssl1-crypto2Fdh2Fdhtest.c, sprintf
openssl1-crypto2Fdh2Fdhtest.c, sprintf
juliet-cpp-CWE401_Memory_Leak__char_malloc_01.c, strcpy
bzipstretch-bzip2recover.c, strcpy
bzipstretch-bzip2recover.c, strcpy
bzipstretch-bzip2recover.c, strcpy
bzipstretch-bzip2recover.c, sprintf
bzipstretch-bzip2recover.c, strcat
bzipstretch-bzip2recover.c, strcat
e2fsprogdebstretche-lib2Fext2fs2Funix_io.c,	strcpy
bind-9.11.0-lib2Fdns2Frdata2Fgeneric2Fafsdb_18.c,	sprintf
xreztento_eos-contracts2Fmusl2Fupstream2Fsrc2Flocale2Fstrxfrm.c, strcpy
procps123-proc2Fsig.c, sprintf
procps123-proc2Fsig.c, strcpy
procps123-proc2Fsig.c, sprintf
procps123-proc2Fsig.c, sprintf
procps123-proc2Fsig.c, strcpy
procps123-proc2Fsig.c, strcpy
procps123-proc2Fsig.c, sprintf
C_Prueba_04_CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory-CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory__w32_char_17.c, strcpy
C_Prueba_04_CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory-CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory__w32_char_17.c, strcpy
lesstrusty-main.c,	strcpy
e2fsprogtrusty-lib2Fext2fs2Finode_io.c,	sprintf
e2fsprogtrusty-lib2Fext2fs2Finode_io.c,	strcpy
gitlab_gimp_master-gimp2Fplug-ins2Fgradient-flare2Fgradient-flare.c, sprintf
e2fsprogartful-lib2Fext2fs2Frw_bitmaps.c,	strcpy
e2fsprogartful-lib2Fext2fs2Frw_bitmaps.c,	strcat
e2fsprogartful-lib2Fext2fs2Frw_bitmaps.c,	strcpy
e2fsprogartful-lib2Fext2fs2Frw_bitmaps.c,	strcat
juliet_testsuite_CWE121_S01-CWE121_Stack_Based_Buffer_Overflow__CWE135_54e.c,)strcpy
juliet_testsuite_CWE121_S01-CWE121_Stack_Based_Buffer_Overflow__CWE135_41.c,)strcpy
e2fsprogsxenpatch-debugfs2Fdebugfs.c,	sprintf
e2fsprogsxenpatch-debugfs2Fdebugfs.c,	sprintf
e2fsprogsxenpatch-debugfs2Fdebugfs.c,	sprintf
e2fsprogsxenpatch-debugfs2Fdebugfs.c,	sprintf
psmisctrusty-src2Fpstree.c, sprintf
psmisctrusty-src2Fpstree.c, sprintf
psmisctrusty-src2Fpstree.c, sprintf
psmisctrusty-src2Fpstree.c, sprintf
psmisctrusty-src2Fpstree.c, sprintf
psmisctrusty-src2Fpstree.c, sprintf
juliet_testsuite_CWE121_S01-CWE121_Stack_Based_Buffer_Overflow__CWE135_15.c,)strcpy
juliet_testsuite_CWE121_S01-CWE121_Stack_Based_Buffer_Overflow__CWE135_15.c,)strcpy
bzip2sources1.0.6-bzlib.c, strcat
bzip2sources1.0.6-bzlib.c, strcat
iproutenewver-lib2Fll_map.c,	strcpy
readlinexenialubuntu7.0-isearch.c, strcpy
readlinexenialubuntu7.0-isearch.c, strcpy
readlinexenialubuntu7.0-isearch.c, strcpy
readlinexenialubuntu7.0-isearch.c, strcpy
readlinexenialubuntu7.0-isearch.c, strcpy
readlinexenialubuntu7.0-isearch.c, strcpy
readlinexenialubuntu7.0-isearch.c, strcpy
readlinexenialubuntu7.0-isearch.c, strcpy
juliet-cpp-CWE401_Memory_Leak__char_calloc_31.c, strcpy
bashxenial-lib2Freadline2Ftext.c, strcpy
practicalswift-lightning-bitcoin2Fprivkey.c,	strcat
binutils-ld2Ftestplug4.c, strcpy
vimdebstretche-src2Fquickfix.c, sprintf
vimdebstretche-src2Fquickfix.c, sprintf
vimdebstretche-src2Fquickfix.c, sprintf
vimdebstretche-src2Fquickfix.c, sprintf
vimdebstretche-src2Fquickfix.c,	sprintf
vimdebstretche-src2Fquickfix.c, sprintf
vimdebstretche-src2Fquickfix.c, sprintf
vimdebstretche-src2Fquickfix.c,	sprintf
vimdebstretche-src2Fquickfix.c,	sprintf
vimdebstretche-src2Fquickfix.c,	sprintf
vimdebstretche-src2Fquickfix.c, sprintf
vimdebstretche-src2Fquickfix.c, sprintf
vimdebstretche-src2Fquickfix.c,	sprintf
vimdebstretche-src2Fquickfix.c, sprintf
vimdebstretche-src2Fquickfix.c,	sprintf
vimdebstretche-src2Fquickfix.c, sprintf
vimdebstretche-src2Fquickfix.c,	sprintf
libtiff-4.0.6-tools2Ftiff2ps.c, strcpy
libtiff-4.0.6-tools2Ftiff2ps.c, strcpy
libtiff-4.0.6-tools2Ftiff2ps.c,)strcpy
libtiff-4.0.6-tools2Ftiff2ps.c,)strcpy
libtiff-4.0.6-tools2Ftiff2ps.c,)strcpy
jonbriem_vim-src2Fscreen.c,	sprintf
ffmpeg-3.1.3-libavformat2Fhlsenc.c, strcpy
ffmpeg-3.1.3-libavformat2Fhlsenc.c, strcpy
bashsources-lib2Fsh2Feaccess.c, strcpy
bashsources-lib2Fsh2Feaccess.c, strcat
PavanNikhilesh_dpdk-lib2Flibrte_eal2Flinuxapp2Feal2Feal_vfio.c,	strcpy
PavanNikhilesh_dpdk-lib2Flibrte_eal2Flinuxapp2Feal2Feal_vfio.c,	strcpy
PavanNikhilesh_dpdk-lib2Flibrte_eal2Flinuxapp2Feal2Feal_vfio.c,	strcpy
PavanNikhilesh_dpdk-lib2Flibrte_eal2Flinuxapp2Feal2Feal_vfio.c,	strcpy
binutils-bfd2Fopncls.c, sprintf
binutils-bfd2Fopncls.c, sprintf
binutils-bfd2Fopncls.c, sprintf
binutils-bfd2Fopncls.c, sprintf
binutils-bfd2Fopncls.c, strcpy
binutils-bfd2Fopncls.c,	strcat
binutils-bfd2Fopncls.c, strcat
binutils-bfd2Fopncls.c,	strcat
binutils-bfd2Fopncls.c, strcat
binutils-bfd2Fopncls.c, sprintf
binutils-bfd2Fopncls.c, sprintf
binutils-bfd2Fopncls.c, sprintf
binutils-bfd2Fopncls.c, sprintf
binutils-bfd2Fopncls.c, sprintf
iproutenewver-tc2Fq_htb.c,	sprintf
gawkxenpatch-src2Fgui_at_fs.c, strcpy
gawkxenpatch-src2Fgui_at_fs.c, strcpy
gawkxenpatch-src2Fgui_at_fs.c, strcat
gawkxenpatch-src2Fgui_at_fs.c, strcpy
gawkxenpatch-src2Fgui_at_fs.c, strcat
gawkxenpatch-src2Fgui_at_fs.c,(strcpy
gawkxenpatch-src2Fgui_at_fs.c,)strcat
gawkxenpatch-src2Fgui_at_fs.c, strcat
gawkxenpatch-src2Fgui_at_fs.c,(strcat
gawkxenpatch-src2Fgui_at_fs.c,(strcpy
gawkxenpatch-src2Fgui_at_fs.c, strcpy
gawkxenpatch-src2Fgui_at_fs.c, strcat
gawkxenpatch-src2Fgui_at_fs.c,(strcpy
gawkxenpatch-src2Fgui_at_fs.c, strcpy
gawkxenpatch-src2Fgui_at_fs.c, strcpy
gawkxenpatch-src2Fgui_at_fs.c, strcat
gawkxenpatch-src2Fgui_at_fs.c,(strcpy
gawkxenpatch-src2Fgui_at_fs.c,)strcat
gawkxenpatch-src2Fgui_at_fs.c,)strcpy
gawkxenpatch-src2Fgui_at_fs.c,)strcpy
gawkxenpatch-src2Fgui_at_fs.c,)strcat
gawkxenpatch-src2Fgui_at_fs.c,(strcpy
gawkxenpatch-src2Fgui_at_fs.c,)strcpy
sysvinittrusty-src2Fdowall.c,	sprintf
iprouteold-ip2Ftcp_metrics.c,	sprintf
C_Prueba_04_CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory-CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory__w32_char_54a.c, strcpy
C_Prueba_04_CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory-CWE591_Sensitive_Data_Storage_in_Improperly_Locked_Memory__w32_char_54a.c, strcpy
e2fsprogtrusty-e2fsck2Fbadblocks.c,	sprintf
e2fsprogtrusty-lib2Fuuid2Funparse.c,	sprintf
juliet-cpp-CWE401_Memory_Leak__malloc_realloc_char_03.c, strcpy
juliet-cpp-CWE401_Memory_Leak__malloc_realloc_char_03.c, strcpy
vimxenial-src2Fmain.c,	sprintf
vimxenial-src2Fmain.c, sprintf
openscap-src2FCVSS2Fcvss.c, sprintf
rdesktop-integration-integration-printercache.c,	sprintf
rdesktop-integration-integration-printercache.c,	strcat
rdesktop-integration-integration-printercache.c,	strcat
rdesktop-integration-integration-printercache.c,	strcat
rdesktop-integration-integration-printercache.c,	sprintf
rdesktop-integration-integration-printercache.c,	sprintf
rdesktop-integration-integration-printercache.c,	sprintf
rdesktop-integration-integration-printercache.c,	sprintf
rdesktop-integration-integration-printercache.c,	sprintf
rdesktop-integration-integration-printercache.c,	sprintf
juliet_testsuite_CWE121_S01-CWE121_Stack_Based_Buffer_Overflow__CWE193_char_alloca_cpy_09.c, strcpy
juliet_testsuite_CWE121_S01-CWE121_Stack_Based_Buffer_Overflow__CWE193_char_alloca_cpy_09.c, strcpy
juliet_testsuite_CWE121_S01-CWE121_Stack_Based_Buffer_Overflow__CWE193_char_alloca_cpy_09.c, strcpy
oldversionprocps-top2Ftop.c, strcpy
oldversionprocps-top2Ftop.c, strcpy
oldversionprocps-top2Ftop.c, strcpy
oldversionprocps-top2Ftop.c, strcpy
oldversionprocps-top2Ftop.c, strcat
oldversionprocps-top2Ftop.c, strcat
bashsources-lib2Fsh2Funicode.c, strcpy
bashsources-lib2Fsh2Funicode.c, sprintf
bashsources-lib2Fsh2Funicode.c, sprintf
bashsources-lib2Fsh2Funicode.c, strcpy
findoldversion-gl2Flib2Flocalcharset.c, strcpy
findoldversion-gl2Flib2Flocalcharset.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcat
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcat
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcat
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcat
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcat
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcat
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcat
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcat
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcat
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcat
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcat
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcat
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, strcpy
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
ssocopsacc_gsoap-gsoap2Fstdsoap2.c, sprintf
juliet-cpp-CWE401_Memory_Leak__char_calloc_54a.c, strcpy
bind-9.11.0-lib2Fdns2Frdata2Fgeneric2Furi_256.c,	sprintf
bind-9.11.0-lib2Fdns2Frdata2Fgeneric2Furi_256.c,	sprintf
MiBench-consumer-typeset-z51.c, sprintf
MiBench-consumer-typeset-z51.c, sprintf
e2fsprogsxenpatch-debugfs2Fdump.c,	strcpy
e2fsprogsxenpatch-debugfs2Fdump.c,	sprintf
kbdartful-src2Fsetfont.c,	sprintf
juliet-cpp-CWE401_Memory_Leak__malloc_realloc_char_09.c, strcpy
juliet-cpp-CWE401_Memory_Leak__malloc_realloc_char_09.c, strcpy
makepatchxen-arscan.c, sprintf
ssocopsacc_openldap-serveradm-libraries2Fliblber2Fdebug.c,	sprintf
openscap-src2FOVAL2Foval_state.c,	sprintf
e2fsprogsxenpatch-lib2Fext2fs2Frw_bitmaps.c,	strcpy
e2fsprogsxenpatch-lib2Fext2fs2Frw_bitmaps.c,	strcat
e2fsprogsxenpatch-lib2Fext2fs2Frw_bitmaps.c,	strcpy
e2fsprogsxenpatch-lib2Fext2fs2Frw_bitmaps.c,	strcat
gzipsources1.6-lib2Fopenat-proc.c, sprintf
gzipsources1.6-lib2Fopenat-proc.c, sprintf
libcap2xenpatch-libcap2Fcap_alloc.c, strcpy
gdbmdebstretche-dbminit.c, strcpy
gdbmdebstretche-dbminit.c, strcat
gdbmdebstretche-dbminit.c, strcpy
gdbmdebstretche-dbminit.c, strcat
iproutexen-lib2Fnames.c,	strcpy
vimactualxenialpreviousversion-src2Fmark.c, sprintf
vimactualxenialpreviousversion-src2Fmark.c, sprintf
vimactualxenialpreviousversion-src2Fmark.c, sprintf
e2fsprogsources-e2fsck2Fbadblocks.c,	sprintf
vimdebstretche-src2Fgui.c, sprintf
readlinedebianstretche7.0-readline.c, strcpy
vimxenial-src2Fgui_athena.c,	strcat
gawkxenpatch-src2Fnormal.c, sprintf
gawkxenpatch-src2Fnormal.c, sprintf
gawkxenpatch-src2Fnormal.c,	sprintf
gawkxenpatch-src2Fnormal.c,	sprintf
gawkxenpatch-src2Fnormal.c, sprintf
gawkxenpatch-src2Fnormal.c, sprintf
gawkxenpatch-src2Fnormal.c, sprintf
gawkxenpatch-src2Fnormal.c, sprintf
gitlab_gimp_master-gimp2Fplug-ins2Fimagemap2Fimap_polygon.c, sprintf
gitlab_gimp_master-gimp2Fplug-ins2Fimagemap2Fimap_polygon.c, sprintf
openssl1-crypto2Fmd52Fmd5test.c, sprintf
kbdartful-src2Fopenvt.c,	sprintf
kbdartful-src2Fopenvt.c,	sprintf
kbdartful-src2Fopenvt.c,	sprintf
kbdartful-src2Fopenvt.c,	sprintf
kbdartful-src2Fopenvt.c,	strcpy
kbdartful-src2Fopenvt.c,	strcat
kbdartful-src2Fopenvt.c,	strcat
kbdartful-src2Fopenvt.c,	sprintf
kbdartful-src2Fopenvt.c,	sprintf
kbdartful-src2Fopenvt.c,	sprintf
bashdebstretche-bashline.c, strcpy
bashdebstretche-bashline.c, sprintf
bashdebstretche-bashline.c, strcpy
bashdebstretche-bashline.c, strcpy
bashdebstretche-bashline.c,	strcat
bashdebstretche-bashline.c, strcpy
bashdebstretche-bashline.c, strcpy
bashdebstretche-bashline.c, strcpy
bashdebstretche-bashline.c, strcpy
bashdebstretche-bashline.c, strcpy
sysvinitsources-src2Fsulogin.c,	strcpy
sysvinitsources-src2Fsulogin.c,	strcpy
sysvinitsources-src2Fsulogin.c,	strcpy
ssocopsacc_openldap-serveradm-servers2Fslapd2Fback-ldif2Fldif.c,	strcpy
ssocopsacc_openldap-serveradm-servers2Fslapd2Fback-ldif2Fldif.c,	strcpy
ssocopsacc_openldap-serveradm-servers2Fslapd2Fback-ldif2Fldif.c,	sprintf
ssocopsacc_openldap-serveradm-servers2Fslapd2Fback-ldif2Fldif.c,	strcpy
patchsource-lib2Fparse-datetime.c, sprintf
juliet-cpp-CWE401_Memory_Leak__char_malloc_34.c, strcpy
juliet-cpp-CWE401_Memory_Leak__char_realloc_54a.c, strcpy
e2fsprogsources-e2fsck2Fpass3.c,	sprintf
sysvinitpatchxen-src2Fsulogin.c,	strcpy
sysvinitpatchxen-src2Fsulogin.c,	strcpy
sysvinitpatchxen-src2Fsulogin.c,	strcpy
e2fsprogsources-misc2Fchattr.c,	sprintf
e2fsprogdebstretche-lib2Fuuid2Funparse.c,	sprintf
lessdebian-screen.c,	sprintf
lessdebian-screen.c,	strcpy
lessdebian-screen.c,	strcat
lessdebian-screen.c,	strcpy
lessdebian-screen.c,	strcpy
iproutexen-ip2Ftcp_metrics.c,	sprintf
PavanNikhilesh_dpdk-drivers2Fnet2Fqede2Fqede_main.c,	strcpy
PavanNikhilesh_dpdk-drivers2Fnet2Fqede2Fqede_main.c,	strcpy
key_bes-modules2Fhdf5_handler2Fgctp2Fsrc2Flamazfor.c,
vimxenial-src2Fquickfix.c, sprintf
vimxenial-src2Fquickfix.c, sprintf
vimxenial-src2Fquickfix.c, sprintf
vimxenial-src2Fquickfix.c, sprintf
vimxenial-src2Fquickfix.c,	sprintf
vimxenial-src2Fquickfix.c, sprintf
vimxenial-src2Fquickfix.c, sprintf
vimxenial-src2Fquickfix.c,	sprintf
vimxenial-src2Fquickfix.c,	sprintf
vimxenial-src2Fquickfix.c,	sprintf
vimxenial-src2Fquickfix.c, sprintf
vimxenial-src2Fquickfix.c, sprintf
vimxenial-src2Fquickfix.c,	sprintf
vimxenial-src2Fquickfix.c, sprintf
vimxenial-src2Fquickfix.c,	sprintf
vimxenial-src2Fquickfix.c, sprintf
vimxenial-src2Fquickfix.c,	sprintf
e2fsprogartful-debugfs2Fset_fields.c,	strcpy
e2fsprogartful-debugfs2Fset_fields.c,	strcpy
e2fsprogartful-debugfs2Fset_fields.c,	strcpy
e2fsprogartful-debugfs2Fset_fields.c,	sprintf
e2fsprogartful-debugfs2Fset_fields.c,	strcpy
e2fsprogartful-debugfs2Fset_fields.c,	strcat
e2fsprogartful-debugfs2Fset_fields.c,	strcat
bcsources-lib2Fnumber.c, sprintf
ffg-raycast.c, sprintf
ffg-raycast.c, strcat
ffg-raycast.c, sprintf
ffg-raycast.c, sprintf
ffg-raycast.c, strcat
ffg-raycast.c, sprintf
ffg-raycast.c, sprintf
ffg-raycast.c, strcat
ffg-raycast.c, sprintf
ffg-raycast.c, sprintf
ffg-raycast.c, strcat
ffg-raycast.c, sprintf
ffg-raycast.c, sprintf
ffg-raycast.c, strcat
ffg-raycast.c, sprintf
ffg-raycast.c, strcat
ffg-raycast.c, sprintf
ffg-raycast.c, sprintf
ffg-raycast.c, strcat
ffg-raycast.c, sprintf
ffg-raycast.c, sprintf
ffg-raycast.c, strcat
ffg-raycast.c, sprintf
ffg-raycast.c, sprintf
ffg-raycast.c, strcat
ffg-raycast.c, sprintf
ffg-raycast.c, sprintf
ffg-raycast.c, strcat
ffg-raycast.c, sprintf
ffg-raycast.c, sprintf
ffg-raycast.c, strcat
ffg-raycast.c, sprintf
ffg-raycast.c, sprintf
ffg-raycast.c, strcat
ffg-raycast.c, sprintf
ffg-raycast.c, sprintf
ffg-raycast.c, strcat
ffg-raycast.c, sprintf
ffg-raycast.c, sprintf
ffg-raycast.c, strcat
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, sprintf
ffg-raycast.c, strcat
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, sprintf
ffg-raycast.c, strcat
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, strcpy
ffg-raycast.c, sprintf
ncursesxenpatch-test2Ftest_addstr.c,(strcpy
e2fsprogtrusty-lib2Fss2Ferror.c,	strcpy
ssocopsacc_openldap-serveradm-servers2Fslapd2Fsyncrepl.c, sprintf
ssocopsacc_openldap-serveradm-servers2Fslapd2Fsyncrepl.c,	strcpy
ssocopsacc_openldap-serveradm-servers2Fslapd2Fsyncrepl.c,	strcpy
ssocopsacc_openldap-serveradm-servers2Fslapd2Fsyncrepl.c,	strcpy
ssocopsacc_openldap-serveradm-servers2Fslapd2Fsyncrepl.c,	sprintf
ssocopsacc_openldap-serveradm-servers2Fslapd2Fsyncrepl.c,	strcpy
mpfr4xenial-src2Fvasprintf.c, strcat
mpfr4xenial-src2Fvasprintf.c,(sprintf
mpfr4xenial-src2Fvasprintf.c, strcat
mpfr4xenial-src2Fvasprintf.c,(sprintf
mpfr4xenial-src2Fvasprintf.c, strcpy
mpfr4xenial-src2Fvasprintf.c, strcpy
mpfr4xenial-src2Fvasprintf.c, strcpy
mpfr4xenial-src2Fvasprintf.c, strcpy
mpfr4xenial-src2Fvasprintf.c, strcpy
mpfr4xenial-src2Fvasprintf.c, strcpy
mpfr4xenial-src2Fvasprintf.c, strcat
juliet-cpp-CWE401_Memory_Leak__char_realloc_15.c, strcpy
kek-123-libhfs_iso2Fvolume.c,
kek-123-libhfs_iso2Fvolume.c,
kek-123-libhfs_iso2Fvolume.c,
juliet_testsuite_CWE121_S01-CWE121_Stack_Based_Buffer_Overflow__CWE193_char_alloca_cpy_03.c, strcpy
